est_x,est_y,odom_x,odom_y,gt_x,gt_y,cov_x,cov_y,cov_xy,cov_yx,heading_cmd,speed_cmd,heading,speed,setpoint_x,setpoint_y
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.014005661010742188,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.005263566970825195,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,-0.0009112358093261719,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.00116729736328125,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,-0.005733966827392578,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,-0.0037775039672851562,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,-0.0006754398345947266,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,-0.00084686279296875,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0053555965423583984,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0033462047576904297,0.0,0.5,0.5
nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.004952907562255859,0.0,0.5,0.5
nan,nan,0.00019329028145875782,0.05333298072218895,0.0,0.053333330899477005,nan,nan,nan,nan,0.0,0.15000000596046448,0.0036242008209228516,0.019999999552965164,0.5,0.5
nan,nan,-0.00026317499577999115,0.15999867022037506,0.0,0.1599999964237213,nan,nan,nan,nan,0.0,0.15000000596046448,-0.004279375076293945,0.03999999910593033,0.5,0.5
nan,nan,-0.0003294744237791747,0.3199986517429352,0.0,0.3199999928474426,nan,nan,nan,nan,0.0,0.15000000596046448,-0.0004143714904785156,0.05999999865889549,0.5,0.5
nan,nan,0.0004995272029191256,0.4266620874404907,0.0,0.42666664719581604,nan,nan,nan,nan,0.0,0.0,0.007771968841552734,0.03999999910593033,0.5,0.5
nan,nan,0.000723983277566731,0.4799949526786804,0.0,0.47999998927116394,nan,nan,nan,nan,0.0,0.0,0.004208564758300781,0.019999999552965164,0.5,0.5
nan,nan,0.000723983277566731,0.4799949526786804,0.0,0.47999998927116394,nan,nan,nan,nan,0.0,0.0,0.003877878189086914,0.0,0.5,0.5
nan,nan,0.000723983277566731,0.4799949526786804,0.0,0.47999998927116394,nan,nan,nan,nan,0.0,0.0,-0.012172698974609375,0.0,0.5,0.5
nan,nan,0.000723983277566731,0.4799949526786804,0.0,0.47999998927116394,nan,nan,nan,nan,0.20000000298023224,0.0,0.1932063102722168,0.0,0.5,0.5
nan,nan,0.02166389301419258,0.529045581817627,0.02076898142695427,0.5291232466697693,nan,nan,nan,nan,0.4000000059604645,0.15000000596046448,0.40348219871520996,0.019999999552965164,0.5,0.5
nan,nan,0.08107586205005646,0.6176344752311707,0.0809975191950798,0.6171590089797974,nan,nan,nan,nan,0.6000000238418579,0.15000000596046448,0.5907537937164307,0.03999999910593033,0.5,0.5
nan,nan,0.19614189863204956,0.728809118270874,0.19577449560165405,0.7286320924758911,nan,nan,nan,nan,0.800000011920929,0.15000000596046448,0.8025965690612793,0.05999999865889549,0.5,0.5
nan,nan,0.272641658782959,0.8031432628631592,0.27229246497154236,0.802947461605072,nan,nan,nan,nan,0.800000011920929,0.0,0.7997548580169678,0.03999999910593033,0.5,0.5
nan,nan,0.3107149004936218,0.8404912352561951,0.3105514645576477,0.8401051759719849,nan,nan,nan,nan,0.800000011920929,0.0,0.7950139045715332,0.019999999552965164,0.5,0.5
nan,nan,0.3107149004936218,0.8404912352561951,0.3105514645576477,0.8401051759719849,nan,nan,nan,nan,0.800000011920929,0.0,0.8110220432281494,0.0,0.5,0.5
nan,nan,0.3107149004936218,0.8404912352561951,0.3105514645576477,0.8401051759719849,nan,nan,nan,nan,0.800000011920929,0.0,0.7931318283081055,0.0,0.5,0.5
